index,0,1,2,3,4,5,6,7,8,9
81652,5011,954,58303,3159,2413,8923,112804,261,4267,1225
81653,109487,7025,102684,51698,3060,26562,62956,7297,56757,149
81657,4847,83369,2371,1387,6888,492,6791,708,1699,913
81658,88950,93270,104879,108945,60514,112171,193,2501,53921,5095
81663,986,7149,4161,7708,6612,1699,1777,65216,5269,6163
81670,6533,7025,26782,3060,7297,51698,26562,56757,62956,149
81681,48,4194,89190,27878,48879,103372,26939,27456,3090,6996
81686,6533,26782,7297,62956,102684,7025,56757,26562,51698,149
81698,1387,5269,4833,33725,7708,6791,6888,34405,1699,913
81700,3658,40815,3920,30820,6506,1995,1280,3964,64969,8039
81703,6450,38038,7982,90405,42009,26181,2664,116823,4795,953
81706,7713,413,6358,2394,6335,3730,5269,71131,74089,93498
81716,6617,102684,3060,26782,26562,51698,62956,56757,7297,149
81721,102684,26782,7025,3060,7297,26562,62956,51698,56757,149
81724,80185,8879,3032,37955,104841,2581,25827,54503,77540,52
81725,7708,65216,6791,34405,4847,1699,6888,2371,1387,913
81726,51698,26782,8446,3060,109487,62956,7297,26562,56757,149
81727,7616,7025,3060,26782,51698,26562,7297,62956,56757,149
81729,3060,26782,102684,7025,26562,7297,62956,51698,56757,149
81740,109487,102684,26782,7616,26562,51698,7297,62956,56757,149
81741,7025,26782,102684,3060,51698,7297,26562,62956,56757,149
81745,3060,26562,7025,102684,26782,7297,62956,56757,51698,149
81746,7141,6763,57640,58655,87430,364,1834,2371,7790,913
81752,102684,26782,3060,7025,51698,7297,26562,62956,56757,149
81754,1887,58334,40815,1280,112804,2381,2436,3949,90524,663
81758,7789,33725,34405,4833,1387,6888,6791,4847,1699,913
81765,6617,7025,3060,26782,51698,26562,7297,56757,62956,149
81769,33683,32011,74089,6358,27373,529,2070,109673,2145,836
81773,109487,102684,26782,3060,8446,62956,26562,56757,7297,149
81776,3060,7616,26782,7025,7297,26562,51698,62956,56757,149
81783,4276,1392,26782,7297,102684,7025,299,56757,51698,149
81785,6612,986,4161,6358,33725,4833,2394,5269,93498,74089
81790,5004,2316,7616,26562,62956,7025,56757,102684,51698,149
81791,3060,109487,26782,7616,51698,26562,7297,56757,62956,149
81793,1699,7708,93498,4161,2394,6358,5269,4833,33725,74089
81794,109487,7025,3060,26562,51698,26782,7297,56757,62956,149
81795,109487,3060,7025,26782,51698,26562,7297,56757,62956,149
81801,2798,109673,32011,529,8576,6869,6358,2070,74089,2145
81811,102684,3060,26782,26562,7025,51698,7297,62956,56757,149
81812,7025,26782,7616,3060,56757,7297,51698,102684,62956,149
81813,57640,5974,4470,79006,337,3037,2926,1136,7790,3205
81818,8923,3827,4267,58303,1225,261,5011,2413,112804,2436
81823,6791,6888,3448,4847,708,8341,1883,1387,2371,913
81833,3034,54286,44191,5107,4552,71131,413,93498,3730,6335
81840,7616,3060,7025,26782,26562,51698,7297,62956,56757,149
81843,102684,3060,7025,26782,26562,51698,62956,7297,56757,149
81846,109487,26782,6617,56757,26562,8446,52448,7297,62956,149
81847,8967,101025,261,71252,59126,954,3658,58303,1225,8923
81858,4404,7297,53769,5324,2316,110102,51698,4661,102684,26562
81860,102684,7025,3060,26782,51698,7297,26562,62956,56757,149
81864,51540,364,31101,2371,51638,87430,4187,53121,2600,913
81871,34150,3738,8786,56156,8261,4614,1959,2243,2660,8968
81879,8341,43832,364,3698,3448,7141,87430,7790,2371,913
81884,109487,3060,7025,51698,26782,7297,26562,56757,62956,149
81894,778,7086,33072,88950,50011,60514,3966,53921,31445,39444
81896,3920,3646,2121,1619,90524,103107,69849,4422,1280,40815
81907,5569,3536,26681,81158,3930,2587,82037,34523,3844,26082
81914,7616,299,7297,62956,102684,26562,7025,51698,56757,149
81922,7025,1760,7297,2852,4276,149,1580,51698,56757,26782
81928,3060,26782,102684,7025,26562,7297,51698,62956,56757,149
81935,26782,7025,7616,6617,51698,62956,26562,56757,7297,149
81939,44761,25865,61729,3104,3555,44301,47610,31260,1307,26007
81942,7025,8446,26782,51698,3060,7297,26562,56757,62956,149
81943,3060,102684,7025,26782,7297,62956,51698,26562,56757,149
81946,299,26562,1580,62956,7297,27311,26782,51698,56757,149
81954,5404,364,6791,57640,8341,1834,7790,87430,2371,913
81955,7616,26782,102684,26562,7297,7025,62956,56757,51698,149
81958,102684,6617,3060,51698,26782,26562,7297,56757,62956,149
81959,3117,95858,2070,59429,48879,529,27373,836,4194,3090
81961,65216,4161,7789,1387,1699,4833,74089,5269,913,33725
81964,5218,7104,8972,116823,48825,4789,2231,953,85397,3738
81967,7789,101362,2371,1387,7708,1883,6791,33725,1699,913
81968,63876,83132,5095,81456,8967,112804,6327,5011,1225,2436
81970,84374,37720,98154,71156,71928,116823,4300,1515,5974,628
81974,3060,102684,26782,7025,7297,26562,51698,56757,62956,149
81984,102684,7025,3060,26782,26562,7297,51698,56757,62956,149
81986,102684,7025,3060,26782,51698,26562,7297,62956,56757,149
81994,83369,4847,1699,34405,1387,2371,33725,4833,6888,913
81996,51935,6122,80917,7025,56757,7297,102684,4276,149,51698
81998,4589,567,1883,2371,31035,2064,69849,2324,913,6791
82000,102684,26782,7616,7025,51698,7297,26562,56757,62956,149
82008,7616,102684,7025,26782,7297,26562,62956,51698,56757,149
82012,7025,3060,102684,26562,51698,7297,62956,26782,56757,149
82016,6358,208,82053,5269,71131,4833,93498,2394,33725,74089
82022,6869,4552,93498,2145,1385,71131,836,3090,5107,68932
82023,3060,26782,7616,7025,51698,26562,7297,56757,62956,149
82031,33838,4552,8584,3730,109673,1707,111622,1385,5107,3090
82034,3448,364,31101,6888,1387,87430,8341,7790,2371,913
82040,3060,7025,26782,102684,56757,26562,51698,7297,62956,149
82046,7616,102684,26782,7025,26562,7297,62956,51698,56757,149
82047,3448,1699,1883,708,4847,6888,8341,1387,2371,913
82049,7025,3060,102684,26782,26562,62956,7297,51698,56757,149
82051,40278,3205,57640,4489,2371,1834,31101,87430,7790,913
82055,71131,413,54286,79695,6335,109673,1960,68932,5107,4552
82062,102684,7025,3060,51698,26782,7297,26562,56757,62956,149
82072,6617,26562,8446,109487,7297,26782,56757,62956,3060,149
82074,8496,67695,88950,3966,2221,31445,39444,53921,60514,5294
82085,7141,6888,8341,57640,364,708,2371,31101,1387,913
82097,102684,3060,26782,7025,26562,7297,51698,62956,56757,149
82101,708,6791,33725,4847,6888,1699,1883,2371,1387,913
82104,6617,109487,7025,51698,3060,7297,56757,26562,62956,149
82105,26147,31445,33072,39444,53921,5013,5937,60514,7743,2221
82110,3142,8870,8331,8955,2412,800,3502,25866,500,6695
82115,102684,231,26782,6617,7297,3060,8446,109487,26562,149
82116,6533,6617,56757,7297,62956,8446,3060,109487,26562,149
82117,26782,3060,102684,7025,26562,51698,7297,62956,56757,149
82120,157,4161,1699,5269,34405,33725,4833,913,74089,7708
82124,6617,109487,26782,51698,3060,26562,56757,62956,7297,149
82125,102684,7025,3060,26782,51698,26562,7297,62956,56757,149
82131,3060,26782,7297,102684,7025,62956,26562,51698,56757,149
82132,48593,4795,953,85397,7790,3205,79006,116823,5974,4470
82134,3060,102684,26782,7025,26562,7297,62956,51698,56757,149
82137,102684,7025,7616,26782,26562,7297,56757,62956,51698,149
82141,6966,6791,426,1883,3448,364,87430,4489,913,2600
82145,1834,57640,31101,4847,8341,6888,364,1387,2371,913
82148,3060,26782,102684,7025,26562,51698,62956,7297,56757,149
82167,4686,3117,2125,529,5059,27373,91199,59429,3090,836
82173,51660,103107,1281,40815,4422,1361,3949,3646,90524,663
82174,3060,26782,102684,7025,26562,7297,51698,62956,56757,149
82175,7541,73027,529,54286,4813,6996,87234,3090,5107,27456
82178,8039,1887,1225,6178,6506,90524,4267,663,261,40815
82181,2166,3698,5404,1834,2371,8341,51638,87430,7790,913
82195,2806,446,1345,109487,44788,7579,47793,7297,149,8446
82202,36276,48783,33903,3078,103253,8366,2459,8968,2660,64997
82204,102684,7025,3060,51698,26782,62956,56757,26562,7297,149
82211,7616,102684,7025,26562,7297,51698,26782,56757,62956,149
82217,109487,7025,26782,3060,51698,26562,7297,56757,62956,149
82222,107348,801,8604,149,3869,3508,40732,2470,6982,48879
82233,102684,7025,3060,26782,26562,7297,51698,62956,56757,149
82238,26782,109487,7616,7025,7297,26562,51698,62956,56757,149
82241,6617,7616,26562,7025,26782,51698,7297,62956,56757,149
82251,63876,1729,3981,6971,8496,44731,31431,83132,8928,97921
82253,109487,6617,3060,51698,26562,56757,26782,7297,62956,149
82257,56757,4748,3033,62956,7564,8446,1380,149,27706,3060
82258,102684,6617,26782,26562,51698,3060,7297,56757,62956,149
82260,31445,65188,67695,2501,3578,3981,44731,108945,7026,5095
82265,7616,7025,3060,26782,51698,26562,7297,62956,56757,149
82279,26782,7616,102684,3060,26562,51698,56757,7297,62956,149
82280,26782,7616,3060,109487,8446,26562,7297,56757,62956,149
82301,8482,32011,93498,2070,1707,3090,836,33683,109673,74089
82307,986,2167,6358,2145,109673,5269,93498,1707,33838,74089
82308,6598,6791,4847,364,7790,8341,1883,87430,2371,913
82312,87430,48593,1834,337,31101,58655,3205,2926,913,7790
82315,3060,8446,6617,51698,26782,26562,7297,62956,56757,149
82316,72209,5974,7982,27660,63808,82463,628,79006,71156,3205
82323,7616,3060,7025,26782,7297,51698,26562,56757,62956,149
82328,6617,51698,3060,26782,8446,56757,26562,7297,62956,149
82336,109487,7616,3060,26562,26782,7297,51698,62956,56757,149
82339,1883,7708,51638,7789,6791,7149,8341,1387,1699,913
82342,52448,6533,8446,3060,26782,26562,56757,7297,62956,149
82349,109487,26782,51698,6533,3060,7297,56757,26562,62956,149
82360,7616,26562,102684,27311,7297,56757,7025,62956,51698,149
82361,102684,3060,7025,26562,26782,51698,7297,62956,56757,149
82362,26782,6617,102684,7025,51698,7297,26562,62956,56757,149
82364,102684,7025,3060,26782,26562,7297,51698,62956,56757,149
82372,2926,2371,4470,337,1834,58655,87430,3205,913,7790
82377,60904,102684,7616,7297,26562,7025,51698,56757,62956,149
82379,71327,74089,2872,1777,986,7338,109673,33838,2167,1036
82388,2866,4487,2506,26819,43930,8807,82378,33312,5377,26111
82389,6617,3060,7025,26782,51698,26562,56757,62956,7297,149
82400,7092,33592,1091,5119,6687,103107,3735,8739,5152,2000
82410,85179,7492,1699,1883,89305,32770,6791,708,101362,913
82417,102684,3060,26782,7025,26562,7297,51698,62956,56757,149
82418,6617,3060,8446,26782,51698,26562,7297,56757,62956,149
82421,102684,3060,26562,62956,26782,7025,51698,7297,56757,149
82425,67695,70984,87079,88950,93270,104879,3966,7345,60514,149
82426,1707,4161,33725,82053,2394,93498,4833,6358,5269,74089
82428,529,7318,2145,1619,106002,1453,1361,90524,231,26198
82433,51638,364,41585,31101,8341,1387,4847,6888,2371,913
82434,7616,7025,26782,102684,26562,51698,62956,7297,56757,149
82437,2660,904,2231,56156,33903,64997,57528,281,48783,34150
82439,87430,1699,8341,3448,6888,708,4847,1387,2371,913
82442,102684,3060,26782,7025,51698,26562,7297,62956,56757,149
82447,112804,4422,90524,7092,103107,2381,3646,2436,3949,663
82457,83369,5956,4589,6888,1883,1699,6791,1387,4847,913
82459,3060,26562,51698,6617,26782,7297,8446,56757,62956,149
82472,53921,31431,1938,4664,7086,77846,1729,5095,3981,2501
82477,6067,39435,2959,5060,7486,76175,1422,7578,4017,326
82478,4664,7086,2519,2939,83132,2501,3578,3981,31431,6971
82481,101025,71252,33669,44761,4862,8494,223,44301,85022,4886
82482,6617,52448,8446,56757,26782,7297,62956,3060,26562,149
82483,6617,7025,3060,26782,7297,51698,26562,62956,56757,149
82486,102684,7025,3060,26782,51698,7297,56757,26562,62956,149
82496,3060,7616,26782,102684,26562,51698,7297,62956,56757,149
82497,953,2660,71460,8261,39768,1959,904,31150,3738,71156
82502,7025,109487,3060,26562,7297,26782,51698,62956,56757,149
82503,106002,529,91199,32011,3117,95858,2070,4686,2145,5680
82506,8446,7025,102684,51698,26782,7297,56757,3060,62956,149
82509,7141,3698,802,58655,57640,2371,1834,3205,7790,913
82512,109487,3060,7025,26782,7297,51698,26562,62956,56757,149
82513,109487,26782,7616,7025,26562,7297,51698,62956,56757,149
82514,109487,7025,26782,3060,26562,51698,7297,62956,56757,149
82515,6617,7025,3060,51698,26782,7297,26562,62956,56757,149
82526,111360,7437,913,101362,2394,74089,5269,33725,93498,4833
82529,102684,7025,3060,26782,26562,51698,7297,62956,56757,149
82532,102684,62956,26562,109487,7025,3060,26782,56757,51698,149
82552,102684,26782,3060,7025,51698,26562,7297,62956,56757,149
82554,7297,7025,1580,83219,26782,109487,62956,56757,51698,149
82560,102684,26782,7025,3060,51698,7297,26562,56757,62956,149
82562,7007,2231,4612,7171,3203,34150,1405,3078,2138,6254
82566,102684,3060,109487,7025,7297,51698,62956,56757,26562,149
82575,48593,55282,57640,628,4470,1136,337,3205,7790,2926
82578,6533,26782,7025,26562,7616,51698,7297,56757,62956,149
82580,51698,3060,102684,26782,7025,7297,62956,26562,56757,149
82581,102684,3060,7025,26782,26562,51698,7297,62956,56757,149
82585,78469,661,7037,1882,92507,5005,64969,3565,3812,1984
82586,3060,102684,7025,26782,26562,7297,51698,62956,56757,149
82590,26782,7616,7025,3060,26562,51698,56757,7297,62956,149
82595,89190,3928,1371,4194,113573,45517,4916,2324,31035,69849
82599,102684,7025,26782,3060,51698,26562,7297,62956,56757,149
82603,3060,102684,7025,26782,51698,26562,62956,7297,56757,149
82607,109487,51698,56757,52448,3060,62956,26562,8446,7297,149
82608,109673,33838,74089,32011,1707,2585,8576,6869,91199,2145
82622,2371,87430,337,1136,802,58655,913,1834,3205,7790
82624,68237,4161,34405,7708,6888,5269,6791,1387,1699,913
82627,8341,3698,58655,57640,3205,87430,1834,2371,7790,913
82633,26782,102684,6533,7025,7297,51698,26562,56757,62956,149
82634,91323,6122,56757,51935,82167,7025,110102,35347,8581,149
82635,102684,7616,26782,7025,26562,51698,7297,62956,56757,149
82642,109487,102684,26782,3060,51698,7297,26562,56757,62956,149
82644,31101,1387,87430,8341,364,7790,1883,1834,2371,913
82647,7092,1962,27674,5119,3658,2436,1371,2606,1127,6101
82651,109487,7025,3060,26782,51698,26562,56757,7297,62956,149
82654,109487,6533,8446,3060,26562,26782,7297,56757,62956,149
82658,7616,7025,3060,26782,51698,7297,26562,62956,56757,149
82668,109487,7025,3060,26782,7297,51698,26562,62956,56757,149
82675,59615,6598,7492,6886,6791,1883,913,2371,48394,4847
82688,41585,423,3448,4833,101362,6886,4847,2371,1883,913
82690,8496,903,3578,5095,31431,44731,26147,4228,943,99468
82694,299,7297,1380,78105,7025,56757,102684,6650,51698,149
82695,53921,3578,5095,7026,31431,6327,71252,101025,81456,1225
82708,7616,26562,7025,3060,7297,26782,62956,56757,51698,149
82712,102684,3060,7025,26782,26562,7297,51698,62956,56757,149
82714,109487,3060,7025,26782,51698,26562,7297,62956,56757,149
82715,93270,104879,108945,3966,5418,5937,7743,31445,39444,60514
82719,299,7616,102684,7297,7025,26562,62956,56757,51698,149
82720,109487,6617,51698,26782,3060,7297,62956,26562,56757,149
82721,3060,102684,26782,7025,26562,7297,62956,51698,56757,149
82725,8740,58376,117176,8604,801,70286,1371,23,103048,33750
82734,7616,102684,26782,7025,51698,7297,26562,56757,62956,149
82735,65216,34405,7708,4161,74089,913,5269,1699,4833,33725
82739,7025,102684,3060,26782,26562,7297,51698,62956,56757,149
82742,3448,87430,6888,31101,4847,7790,1387,8341,2371,913
82743,4833,7149,34405,7708,157,83369,6888,1387,1699,913
82747,31101,51638,3698,57640,58655,2371,1834,3205,913,7790
82752,16,104283,7000,55094,2231,25916,8786,6764,7846,5472
82755,2051,2316,4973,7025,51698,1480,2028,8799,27311,149
82763,27311,79879,1348,3033,102684,26782,7297,56757,51698,149
82766,6888,7708,5269,1699,1387,2371,74089,4833,33725,913
82769,48593,3811,114180,2506,5785,63808,628,953,116823,3205
82770,1883,7708,7149,33725,4589,6888,1699,2371,74089,913
82777,57640,1883,3448,6888,31101,8341,1387,4847,2371,913
82778,102684,7025,3060,26782,51698,26562,7297,62956,56757,149
82783,31445,39444,5937,7743,60514,108945,53921,3633,44731,97921
82784,78517,1051,96417,663,25841,27156,2422,100487,1619,90524
82788,109487,8446,7025,51698,56757,3060,7297,26562,62956,149
82789,6791,8341,1699,1387,708,34405,6888,4847,2371,913
82801,109487,102684,7025,7616,51698,7297,56757,62956,26562,149
82803,102684,26782,7297,7616,26562,7025,62956,51698,56757,149
82805,26562,102684,7025,26782,3060,7297,62956,51698,56757,149
82808,6617,109487,3060,26562,26782,51698,7297,62956,56757,149
82811,4267,3176,8923,2413,58303,3827,3658,112804,261,2436
82825,7817,5269,34405,90469,101362,33725,74089,93498,4833,913
82826,337,802,48593,58655,6763,2926,3205,913,1834,7790
82829,3060,102684,26782,7025,26562,51698,7297,62956,56757,149
82839,3060,7025,102684,26782,51698,26562,7297,62956,56757,149
82840,109487,26782,7025,3060,51698,7297,26562,56757,62956,149
82845,4847,3698,57640,58655,802,2371,1834,3205,7790,913
82848,30820,7981,8039,2710,6957,123,3267,1995,6448,79720
82856,39444,60514,50011,3966,3578,26147,3981,1729,5095,77846
82859,108945,5418,5937,7334,7743,31445,33072,39444,60514,2501
82866,1938,65188,108945,31445,39444,77846,3521,3966,60514,3633
82873,102684,26782,7616,7025,26562,7297,56757,51698,62956,149
82875,164,1693,8805,875,44974,25898,71429,7355,4930,3397
82880,102684,6617,3060,51698,26782,26562,7297,62956,56757,149
82882,43832,87430,7141,256,2371,57640,1834,913,51638,7790
82885,6888,4847,1387,5269,83369,157,74089,33725,913,4833
82889,97057,48,836,34359,48879,6996,27878,89190,3090,4194
82893,1883,8341,708,4847,6888,6791,1699,1387,2371,913
82896,109487,3060,7025,26782,26562,7297,62956,51698,56757,149
82900,7025,6617,26782,51698,3060,7297,26562,56757,62956,149
82902,7616,3060,7025,26782,51698,26562,7297,62956,56757,149
82907,188,5560,2402,57792,101962,34323,55729,48879,84847,3440
82908,102684,26562,26782,7297,3060,7025,62956,51698,56757,149
82909,2519,26147,63876,77846,112171,7086,6971,7026,44731,67695
82912,3738,62374,7982,2335,2052,5218,42418,75813,68954,2231
82920,27311,7025,102684,26562,56757,62956,26782,51698,7297,149
82927,84942,73027,1265,4813,27456,87234,52245,23,48879,6996
82931,1091,99468,56001,2000,943,90645,33669,3176,59126,3658
82935,27373,2585,32011,2070,109673,836,91199,6869,2145,529
82941,71131,33725,208,413,111360,2394,6335,3730,74089,93498
82943,261,112804,3646,40815,3949,34198,6506,1280,4422,2436
82946,51562,52604,54513,59392,70984,87079,88950,93270,104879,60514
82949,7616,26782,7025,102684,26562,7297,56757,62956,51698,149
82958,3060,6533,7025,51698,56757,102684,7297,26562,62956,149
82966,3730,208,7149,4833,101362,7437,33725,5269,74089,93498
82968,1385,101962,71131,7713,5107,54286,836,195,3090,68932
82969,7141,3698,57640,7492,1834,31101,2371,3205,7790,913
82971,7616,60904,299,26562,56757,7025,102684,51698,7297,149
82972,102684,3060,7025,26782,51698,26562,7297,62956,56757,149
82979,4833,7789,157,7708,1387,74089,6791,33725,1699,913
82981,102684,7025,3060,26562,26782,7297,62956,51698,56757,149
82988,4464,7044,5379,2804,2931,73015,2436,33817,7767,104374
82990,8604,4916,48879,101360,45335,40732,801,27899,3508,2470
82991,6617,109487,26782,51698,3060,7297,56757,26562,62956,149
82994,108945,112171,2519,7345,4664,44731,63876,83132,5095,31431
82999,102684,62956,299,7025,7297,26782,26562,51698,56757,149
83004,59392,70984,87079,93270,104879,778,6586,88950,7743,5418
83007,3060,102684,26782,7025,26562,51698,62956,56757,7297,149
83008,1036,65216,2394,52973,986,4161,33725,4833,74089,5269
83009,60295,3812,1984,6178,1225,8765,5005,261,64969,4267
83016,3060,26782,7025,102684,26562,51698,7297,62956,56757,149
